id,dataset,label,medical_topic,word_count,sentence_count,avg_sentence_length,lexical_diversity,avg_word_length,punctuation_density
hc3_medicine_384_human_0,hc3_medicine,human,,35,1,35.0,0.8857142857142857,4.171428571428572,0.08571428571428572
hc3_medicine_384_ai_0,hc3_medicine,ai,,141,8,17.625,0.6099290780141844,5.120567375886525,0.1347517730496454
hc3_medicine_385_human_0,hc3_medicine,human,,28,3,9.333333333333334,0.7857142857142857,3.2857142857142856,0.2857142857142857
hc3_medicine_385_ai_0,hc3_medicine,ai,,131,6,21.833333333333332,0.6183206106870229,5.1603053435114505,0.1450381679389313
hc3_medicine_386_human_0,hc3_medicine,human,,119,10,11.9,0.7899159663865546,5.546218487394958,0.2184873949579832
hc3_medicine_386_ai_0,hc3_medicine,ai,,288,15,19.2,0.5243055555555556,4.916666666666667,0.1527777777777778
hc3_medicine_387_human_0,hc3_medicine,human,,54,10,5.4,0.7962962962962963,4.2592592592592595,0.2222222222222222
hc3_medicine_387_ai_0,hc3_medicine,ai,,216,13,16.615384615384617,0.49537037037037035,5.064814814814815,0.1574074074074074
hc3_medicine_388_human_0,hc3_medicine,human,,78,9,8.666666666666666,0.7307692307692307,4.333333333333333,0.19230769230769232
hc3_medicine_388_ai_0,hc3_medicine,ai,,216,11,19.636363636363637,0.5231481481481481,5.060185185185185,0.1111111111111111
hc3_medicine_389_human_0,hc3_medicine,human,,51,3,17.0,0.8235294117647058,4.294117647058823,0.11764705882352941
hc3_medicine_389_ai_0,hc3_medicine,ai,,211,10,21.1,0.5071090047393365,4.398104265402844,0.12322274881516587
hc3_medicine_390_human_0,hc3_medicine,human,,134,12,11.166666666666666,0.753731343283582,4.798507462686567,0.15671641791044777
hc3_medicine_390_ai_0,hc3_medicine,ai,,219,11,19.90909090909091,0.4657534246575342,5.027397260273973,0.1141552511415525
hc3_medicine_391_human_0,hc3_medicine,human,,82,4,20.5,0.7439024390243902,4.646341463414634,0.08536585365853659
hc3_medicine_391_ai_0,hc3_medicine,ai,,151,7,21.571428571428573,0.5629139072847682,5.026490066225166,0.11920529801324503
hc3_medicine_392_human_0,hc3_medicine,human,,126,12,10.5,0.7301587301587301,4.333333333333333,0.1349206349206349
hc3_medicine_392_ai_0,hc3_medicine,ai,,212,8,26.5,0.5235849056603774,5.14622641509434,0.10849056603773585
hc3_medicine_393_human_0,hc3_medicine,human,,21,1,21.0,0.9523809523809523,4.428571428571429,0.14285714285714285
hc3_medicine_393_ai_0,hc3_medicine,ai,,292,13,22.46153846153846,0.4691780821917808,4.6438356164383565,0.09246575342465753
hc3_medicine_394_human_0,hc3_medicine,human,,58,4,14.5,0.8620689655172413,4.741379310344827,0.13793103448275862
hc3_medicine_394_ai_0,hc3_medicine,ai,,181,11,16.454545454545453,0.569060773480663,5.359116022099448,0.17679558011049723
hc3_medicine_395_human_0,hc3_medicine,human,,90,9,10.0,0.8222222222222222,5.677777777777778,0.18888888888888888
hc3_medicine_395_ai_0,hc3_medicine,ai,,208,11,18.90909090909091,0.5240384615384616,4.735576923076923,0.1346153846153846
hc3_medicine_396_human_0,hc3_medicine,human,,117,6,19.5,0.7264957264957265,4.264957264957265,0.10256410256410256
hc3_medicine_396_ai_0,hc3_medicine,ai,,247,8,30.875,0.4939271255060729,4.931174089068826,0.12955465587044535
hc3_medicine_397_human_0,hc3_medicine,human,,145,12,12.083333333333334,0.6827586206896552,4.710344827586207,0.09655172413793103
hc3_medicine_397_ai_0,hc3_medicine,ai,,166,9,18.444444444444443,0.39759036144578314,5.0843373493975905,0.13253012048192772
hc3_medicine_398_human_0,hc3_medicine,human,,39,6,6.5,0.9487179487179487,4.564102564102564,0.23076923076923078
hc3_medicine_398_ai_0,hc3_medicine,ai,,186,8,23.25,0.532258064516129,4.908602150537634,0.12903225806451613
hc3_medicine_399_human_0,hc3_medicine,human,,90,7,12.857142857142858,0.7333333333333333,4.766666666666667,0.08888888888888889
hc3_medicine_399_ai_0,hc3_medicine,ai,,323,15,21.533333333333335,0.47678018575851394,4.53250773993808,0.13312693498452013
hc3_medicine_400_human_0,hc3_medicine,human,,227,58,3.913793103448276,0.6828193832599119,5.3039647577092515,0.34801762114537443
hc3_medicine_400_ai_0,hc3_medicine,ai,,203,9,22.555555555555557,0.5320197044334976,5.458128078817734,0.13793103448275862
hc3_medicine_401_human_0,hc3_medicine,human,,77,7,11.0,0.7792207792207793,4.402597402597403,0.14285714285714285
hc3_medicine_401_ai_0,hc3_medicine,ai,,168,6,28.0,0.5238095238095238,4.910714285714286,0.08928571428571429
hc3_medicine_402_human_0,hc3_medicine,human,,34,4,8.5,0.7941176470588235,4.647058823529412,0.11764705882352941
hc3_medicine_402_ai_0,hc3_medicine,ai,,162,7,23.142857142857142,0.5555555555555556,4.907407407407407,0.08641975308641975
hc3_medicine_403_human_0,hc3_medicine,human,,86,6,14.333333333333334,0.6511627906976745,4.0813953488372094,0.11627906976744186
hc3_medicine_403_ai_0,hc3_medicine,ai,,290,15,19.333333333333332,0.4724137931034483,4.713793103448276,0.1
hc3_medicine_404_human_0,hc3_medicine,human,,139,11,12.636363636363637,0.7338129496402878,5.014388489208633,0.2302158273381295
hc3_medicine_404_ai_0,hc3_medicine,ai,,197,13,15.153846153846153,0.5025380710659898,4.893401015228426,0.15736040609137056
hc3_medicine_405_human_0,hc3_medicine,human,,250,14,17.857142857142858,0.572,4.66,0.104
hc3_medicine_405_ai_0,hc3_medicine,ai,,176,10,17.6,0.5738636363636364,4.448863636363637,0.125
hc3_medicine_406_human_0,hc3_medicine,human,,73,7,10.428571428571429,0.8082191780821918,4.835616438356165,0.1780821917808219
hc3_medicine_406_ai_0,hc3_medicine,ai,,153,7,21.857142857142858,0.5751633986928104,4.901960784313726,0.0915032679738562
hc3_medicine_407_human_0,hc3_medicine,human,,73,7,10.428571428571429,0.8767123287671232,5.027397260273973,0.136986301369863
hc3_medicine_407_ai_0,hc3_medicine,ai,,269,14,19.214285714285715,0.43866171003717475,4.739776951672862,0.13011152416356878
hc3_medicine_408_human_0,hc3_medicine,human,,42,1,42.0,0.8809523809523809,6.142857142857143,0.023809523809523808
hc3_medicine_408_ai_0,hc3_medicine,ai,,117,6,19.5,0.6324786324786325,4.957264957264957,0.10256410256410256
hc3_medicine_409_human_0,hc3_medicine,human,,63,6,10.5,0.8095238095238095,4.5396825396825395,0.12698412698412698
hc3_medicine_409_ai_0,hc3_medicine,ai,,96,5,19.2,0.7395833333333334,4.90625,0.09375
hc3_medicine_410_human_0,hc3_medicine,human,,65,10,6.5,0.8307692307692308,5.415384615384616,0.3384615384615385
hc3_medicine_410_ai_0,hc3_medicine,ai,,201,9,22.333333333333332,0.46766169154228854,5.333333333333333,0.0845771144278607
hc3_medicine_411_human_0,hc3_medicine,human,,48,4,12.0,0.8125,4.395833333333333,0.16666666666666666
hc3_medicine_411_ai_0,hc3_medicine,ai,,185,8,23.125,0.5297297297297298,4.351351351351352,0.0972972972972973
hc3_medicine_412_human_0,hc3_medicine,human,,26,6,4.333333333333333,0.9230769230769231,4.384615384615385,0.23076923076923078
hc3_medicine_412_ai_0,hc3_medicine,ai,,170,7,24.285714285714285,0.5470588235294118,4.552941176470588,0.08823529411764706
hc3_medicine_413_human_0,hc3_medicine,human,,53,6,8.833333333333334,0.8867924528301887,4.584905660377358,0.16981132075471697
hc3_medicine_413_ai_0,hc3_medicine,ai,,239,9,26.555555555555557,0.5146443514644351,4.836820083682008,0.1087866108786611
hc3_medicine_414_human_0,hc3_medicine,human,,44,4,11.0,0.8863636363636364,4.454545454545454,0.13636363636363635
hc3_medicine_414_ai_0,hc3_medicine,ai,,217,12,18.083333333333332,0.4976958525345622,4.654377880184332,0.12442396313364056
hc3_medicine_415_human_0,hc3_medicine,human,,88,14,6.285714285714286,0.75,4.6022727272727275,0.25
hc3_medicine_415_ai_0,hc3_medicine,ai,,214,10,21.4,0.4953271028037383,5.107476635514018,0.12149532710280374
hc3_medicine_416_human_0,hc3_medicine,human,,72,4,18.0,0.6388888888888888,4.305555555555555,0.1388888888888889
hc3_medicine_416_ai_0,hc3_medicine,ai,,197,8,24.625,0.5126903553299492,4.472081218274112,0.116751269035533
hc3_medicine_417_human_0,hc3_medicine,human,,50,7,7.142857142857143,0.92,4.8,0.22
hc3_medicine_417_ai_0,hc3_medicine,ai,,160,8,20.0,0.56875,4.975,0.11875
hc3_medicine_418_human_0,hc3_medicine,human,,70,14,5.0,0.8714285714285714,5.242857142857143,0.24285714285714285
hc3_medicine_418_ai_0,hc3_medicine,ai,,168,8,21.0,0.6130952380952381,5.136904761904762,0.15476190476190477
hc3_medicine_419_human_0,hc3_medicine,human,,61,3,20.333333333333332,0.7540983606557377,3.8852459016393444,0.08196721311475409
hc3_medicine_419_ai_0,hc3_medicine,ai,,245,12,20.416666666666668,0.5020408163265306,5.012244897959183,0.11428571428571428
hc3_medicine_420_human_0,hc3_medicine,human,,60,8,7.5,0.7333333333333333,4.7,0.16666666666666666
hc3_medicine_420_ai_0,hc3_medicine,ai,,197,9,21.88888888888889,0.5583756345177665,4.588832487309645,0.13705583756345177
hc3_medicine_421_human_0,hc3_medicine,human,,105,11,9.545454545454545,0.6761904761904762,4.714285714285714,0.14285714285714285
hc3_medicine_421_ai_0,hc3_medicine,ai,,94,4,23.5,0.6914893617021277,5.085106382978723,0.0425531914893617
hc3_medicine_422_human_0,hc3_medicine,human,,79,5,15.8,0.7974683544303798,4.329113924050633,0.12658227848101267
hc3_medicine_422_ai_0,hc3_medicine,ai,,237,12,19.75,0.5021097046413502,4.772151898734177,0.12658227848101267
hc3_medicine_423_human_0,hc3_medicine,human,,66,7,9.428571428571429,0.803030303030303,4.257575757575758,0.13636363636363635
hc3_medicine_423_ai_0,hc3_medicine,ai,,167,9,18.555555555555557,0.5988023952095808,4.718562874251497,0.09580838323353294
hc3_medicine_424_human_0,hc3_medicine,human,,70,5,14.0,0.7857142857142857,4.357142857142857,0.11428571428571428
hc3_medicine_424_ai_0,hc3_medicine,ai,,155,8,19.375,0.5612903225806452,4.877419354838709,0.11612903225806452
hc3_medicine_425_human_0,hc3_medicine,human,,36,6,6.0,0.9166666666666666,4.916666666666667,0.1388888888888889
hc3_medicine_425_ai_0,hc3_medicine,ai,,181,7,25.857142857142858,0.43646408839779005,5.132596685082873,0.12154696132596685
hc3_medicine_426_human_0,hc3_medicine,human,,51,5,10.2,0.8823529411764706,4.392156862745098,0.1568627450980392
hc3_medicine_426_ai_0,hc3_medicine,ai,,205,9,22.77777777777778,0.5024390243902439,4.492682926829269,0.11707317073170732
hc3_medicine_427_human_0,hc3_medicine,human,,41,2,20.5,0.8536585365853658,4.585365853658536,0.12195121951219512
hc3_medicine_427_ai_0,hc3_medicine,ai,,147,6,24.5,0.5850340136054422,4.993197278911564,0.1292517006802721
hc3_medicine_428_human_0,hc3_medicine,human,,111,15,7.4,0.6666666666666666,4.306306306306307,0.14414414414414414
hc3_medicine_428_ai_0,hc3_medicine,ai,,165,6,27.5,0.5454545454545454,4.793939393939394,0.06666666666666667
hc3_medicine_429_human_0,hc3_medicine,human,,88,9,9.777777777777779,0.7386363636363636,4.443181818181818,0.125
hc3_medicine_429_ai_0,hc3_medicine,ai,,124,6,20.666666666666668,0.6290322580645161,4.193548387096774,0.12096774193548387
hc3_medicine_430_human_0,hc3_medicine,human,,87,8,10.875,0.7241379310344828,4.758620689655173,0.12643678160919541
hc3_medicine_430_ai_0,hc3_medicine,ai,,28,3,9.333333333333334,0.8928571428571429,4.821428571428571,0.14285714285714285
hc3_medicine_431_human_0,hc3_medicine,human,,99,15,6.6,0.898989898989899,5.0606060606060606,0.31313131313131315
hc3_medicine_431_ai_0,hc3_medicine,ai,,151,6,25.166666666666668,0.5827814569536424,5.225165562913907,0.09933774834437085
hc3_medicine_432_human_0,hc3_medicine,human,,318,18,17.666666666666668,0.6540880503144654,5.113207547169812,0.21069182389937108
hc3_medicine_432_ai_0,hc3_medicine,ai,,303,15,20.2,0.5412541254125413,4.656765676567657,0.132013201320132
hc3_medicine_433_human_0,hc3_medicine,human,,145,18,8.055555555555555,0.6137931034482759,4.848275862068966,0.1724137931034483
hc3_medicine_433_ai_0,hc3_medicine,ai,,146,6,24.333333333333332,0.6027397260273972,5.061643835616438,0.17123287671232876
hc3_medicine_434_human_0,hc3_medicine,human,,96,5,19.2,0.7916666666666666,4.6875,0.11458333333333333
hc3_medicine_434_ai_0,hc3_medicine,ai,,135,5,27.0,0.6148148148148148,5.162962962962963,0.11851851851851852
hc3_medicine_435_human_0,hc3_medicine,human,,179,10,17.9,0.6033519553072626,5.167597765363128,0.1452513966480447
hc3_medicine_435_ai_0,hc3_medicine,ai,,228,8,28.5,0.4605263157894737,4.956140350877193,0.09649122807017543
hc3_medicine_436_human_0,hc3_medicine,human,,60,6,10.0,0.9,4.9,0.08333333333333333
hc3_medicine_436_ai_0,hc3_medicine,ai,,153,5,30.6,0.5882352941176471,4.738562091503268,0.13725490196078433
hc3_medicine_437_human_0,hc3_medicine,human,,92,5,18.4,0.7608695652173914,4.695652173913044,0.09782608695652174
hc3_medicine_437_ai_0,hc3_medicine,ai,,254,12,21.166666666666668,0.5433070866141733,4.996062992125984,0.14173228346456693
hc3_medicine_438_human_0,hc3_medicine,human,,122,14,8.714285714285714,0.7295081967213115,5.352459016393443,0.13114754098360656
hc3_medicine_438_ai_0,hc3_medicine,ai,,215,9,23.88888888888889,0.46511627906976744,4.832558139534884,0.11162790697674418
hc3_medicine_439_human_0,hc3_medicine,human,,75,5,15.0,0.76,5.306666666666667,0.18666666666666668
hc3_medicine_439_ai_0,hc3_medicine,ai,,176,8,22.0,0.5625,5.244318181818182,0.11931818181818182
hc3_medicine_440_human_0,hc3_medicine,human,,175,21,8.333333333333334,0.7085714285714285,4.771428571428571,0.22285714285714286
hc3_medicine_440_ai_0,hc3_medicine,ai,,238,9,26.444444444444443,0.4411764705882353,4.899159663865547,0.13025210084033614
hc3_medicine_441_human_0,hc3_medicine,human,,87,11,7.909090909090909,0.8045977011494253,4.540229885057471,0.19540229885057472
hc3_medicine_441_ai_0,hc3_medicine,ai,,156,8,19.5,0.5448717948717948,4.884615384615385,0.19230769230769232
hc3_medicine_442_human_0,hc3_medicine,human,,32,4,8.0,1.0,4.65625,0.21875
hc3_medicine_442_ai_0,hc3_medicine,ai,,119,5,23.8,0.5966386554621849,4.705882352941177,0.08403361344537816
hc3_medicine_443_human_0,hc3_medicine,human,,74,7,10.571428571428571,0.8648648648648649,4.918918918918919,0.22972972972972974
hc3_medicine_443_ai_0,hc3_medicine,ai,,166,10,16.6,0.572289156626506,4.807228915662651,0.16265060240963855
hc3_medicine_444_human_0,hc3_medicine,human,,144,14,10.285714285714286,0.7708333333333334,4.993055555555555,0.1527777777777778
hc3_medicine_444_ai_0,hc3_medicine,ai,,293,14,20.928571428571427,0.4709897610921502,4.658703071672355,0.13310580204778158
hc3_medicine_445_human_0,hc3_medicine,human,,58,5,11.6,0.7931034482758621,4.758620689655173,0.10344827586206896
hc3_medicine_445_ai_0,hc3_medicine,ai,,260,9,28.88888888888889,0.4653846153846154,4.880769230769231,0.06923076923076923
hc3_medicine_446_human_0,hc3_medicine,human,,98,7,14.0,0.6938775510204082,4.775510204081633,0.10204081632653061
hc3_medicine_446_ai_0,hc3_medicine,ai,,180,8,22.5,0.5277777777777778,4.661111111111111,0.09444444444444444
hc3_medicine_447_human_0,hc3_medicine,human,,86,1,86.0,0.7558139534883721,4.395348837209302,0.08139534883720931
hc3_medicine_447_ai_0,hc3_medicine,ai,,133,6,22.166666666666668,0.6015037593984962,5.180451127819549,0.15037593984962405
hc3_medicine_448_human_0,hc3_medicine,human,,49,2,24.5,0.8163265306122449,4.612244897959184,0.02040816326530612
hc3_medicine_448_ai_0,hc3_medicine,ai,,117,5,23.4,0.5897435897435898,4.794871794871795,0.08547008547008547
hc3_medicine_449_human_0,hc3_medicine,human,,78,5,15.6,0.8205128205128205,4.756410256410256,0.0641025641025641
hc3_medicine_449_ai_0,hc3_medicine,ai,,126,6,21.0,0.5476190476190477,4.404761904761905,0.1111111111111111
hc3_medicine_450_human_0,hc3_medicine,human,,111,8,13.875,0.7477477477477478,4.504504504504505,0.0990990990990991
hc3_medicine_450_ai_0,hc3_medicine,ai,,233,10,23.3,0.4721030042918455,5.047210300429184,0.09012875536480687
hc3_medicine_451_human_0,hc3_medicine,human,,58,5,11.6,0.7758620689655172,4.189655172413793,0.10344827586206896
hc3_medicine_451_ai_0,hc3_medicine,ai,,133,5,26.6,0.5939849624060151,4.69172932330827,0.07518796992481203
hc3_medicine_452_human_0,hc3_medicine,human,,42,1,42.0,0.8809523809523809,4.809523809523809,0.09523809523809523
hc3_medicine_452_ai_0,hc3_medicine,ai,,195,8,24.375,0.5743589743589743,5.133333333333334,0.11794871794871795
hc3_medicine_453_human_0,hc3_medicine,human,,202,17,11.882352941176471,0.5891089108910891,5.0594059405940595,0.13861386138613863
hc3_medicine_453_ai_0,hc3_medicine,ai,,219,11,19.90909090909091,0.593607305936073,5.164383561643835,0.0958904109589041
hc3_medicine_454_human_0,hc3_medicine,human,,86,7,12.285714285714286,0.7790697674418605,4.883720930232558,0.16279069767441862
hc3_medicine_454_ai_0,hc3_medicine,ai,,177,9,19.666666666666668,0.5423728813559322,5.011299435028248,0.12429378531073447
hc3_medicine_455_human_0,hc3_medicine,human,,155,10,15.5,0.6838709677419355,4.451612903225806,0.13548387096774195
hc3_medicine_455_ai_0,hc3_medicine,ai,,189,7,27.0,0.5343915343915344,4.518518518518518,0.10582010582010581
hc3_medicine_456_human_0,hc3_medicine,human,,115,12,9.583333333333334,0.7043478260869566,4.991304347826087,0.14782608695652175
hc3_medicine_456_ai_0,hc3_medicine,ai,,248,13,19.076923076923077,0.5080645161290323,4.491935483870968,0.09274193548387097
hc3_medicine_457_human_0,hc3_medicine,human,,9,2,4.5,1.0,4.222222222222222,0.2222222222222222
hc3_medicine_457_ai_0,hc3_medicine,ai,,229,13,17.615384615384617,0.5589519650655022,4.414847161572053,0.13537117903930132
hc3_medicine_458_human_0,hc3_medicine,human,,58,7,8.285714285714286,0.9137931034482759,4.517241379310345,0.1724137931034483
hc3_medicine_458_ai_0,hc3_medicine,ai,,163,6,27.166666666666668,0.5644171779141104,5.030674846625767,0.1165644171779141
hc3_medicine_459_human_0,hc3_medicine,human,,56,7,8.0,0.8571428571428571,4.875,0.17857142857142858
hc3_medicine_459_ai_0,hc3_medicine,ai,,163,7,23.285714285714285,0.5276073619631901,5.0920245398773005,0.12883435582822086
hc3_medicine_460_human_0,hc3_medicine,human,,72,9,8.0,0.7638888888888888,4.569444444444445,0.16666666666666666
hc3_medicine_460_ai_0,hc3_medicine,ai,,136,7,19.428571428571427,0.5220588235294118,4.779411764705882,0.1323529411764706
hc3_medicine_461_human_0,hc3_medicine,human,,52,6,8.666666666666666,0.8076923076923077,4.5,0.38461538461538464
hc3_medicine_461_ai_0,hc3_medicine,ai,,247,15,16.466666666666665,0.5425101214574899,4.813765182186235,0.15384615384615385
hc3_medicine_462_human_0,hc3_medicine,human,,128,16,8.0,0.796875,4.9296875,0.2578125
hc3_medicine_462_ai_0,hc3_medicine,ai,,195,9,21.666666666666668,0.46153846153846156,4.630769230769231,0.13846153846153847
hc3_medicine_463_human_0,hc3_medicine,human,,26,1,26.0,0.9230769230769231,4.5,0.038461538461538464
hc3_medicine_463_ai_0,hc3_medicine,ai,,187,7,26.714285714285715,0.5828877005347594,4.518716577540107,0.0962566844919786
hc3_medicine_464_human_0,hc3_medicine,human,,98,11,8.909090909090908,0.8367346938775511,4.826530612244898,0.15306122448979592
hc3_medicine_464_ai_0,hc3_medicine,ai,,173,8,21.625,0.5260115606936416,5.086705202312139,0.1907514450867052
hc3_medicine_465_human_0,hc3_medicine,human,,180,12,15.0,0.65,4.683333333333334,0.17777777777777778
hc3_medicine_465_ai_0,hc3_medicine,ai,,236,7,33.714285714285715,0.4703389830508475,5.012711864406779,0.08050847457627118
hc3_medicine_466_human_0,hc3_medicine,human,,58,4,14.5,0.7758620689655172,4.810344827586207,0.08620689655172414
hc3_medicine_466_ai_0,hc3_medicine,ai,,169,8,21.125,0.621301775147929,4.863905325443787,0.1301775147928994
hc3_medicine_467_human_0,hc3_medicine,human,,105,9,11.666666666666666,0.7142857142857143,5.076190476190476,0.1523809523809524
hc3_medicine_467_ai_0,hc3_medicine,ai,,179,6,29.833333333333332,0.5642458100558659,4.4636871508379885,0.12290502793296089
hc3_medicine_468_human_0,hc3_medicine,human,,71,10,7.1,0.7183098591549296,4.295774647887324,0.15492957746478872
hc3_medicine_468_ai_0,hc3_medicine,ai,,128,5,25.6,0.6171875,4.7578125,0.0546875
hc3_medicine_469_human_0,hc3_medicine,human,,68,8,8.5,0.8970588235294118,4.838235294117647,0.1323529411764706
hc3_medicine_469_ai_0,hc3_medicine,ai,,146,8,18.25,0.5753424657534246,4.561643835616438,0.13013698630136986
hc3_medicine_470_human_0,hc3_medicine,human,,68,4,17.0,0.8676470588235294,5.911764705882353,0.07352941176470588
hc3_medicine_470_ai_0,hc3_medicine,ai,,162,8,20.25,0.6111111111111112,4.722222222222222,0.09259259259259259
hc3_medicine_471_human_0,hc3_medicine,human,,79,4,19.75,0.7848101265822784,4.253164556962025,0.08860759493670886
hc3_medicine_471_ai_0,hc3_medicine,ai,,203,9,22.555555555555557,0.4482758620689655,4.684729064039409,0.12807881773399016
hc3_medicine_472_human_0,hc3_medicine,human,,42,6,7.0,0.9285714285714286,4.476190476190476,0.21428571428571427
hc3_medicine_472_ai_0,hc3_medicine,ai,,189,7,27.0,0.48148148148148145,5.08994708994709,0.07936507936507936
hc3_medicine_473_human_0,hc3_medicine,human,,115,17,6.764705882352941,0.6260869565217392,4.71304347826087,0.17391304347826086
hc3_medicine_473_ai_0,hc3_medicine,ai,,139,7,19.857142857142858,0.60431654676259,5.093525179856115,0.12949640287769784
hc3_medicine_474_human_0,hc3_medicine,human,,118,10,11.8,0.7033898305084746,5.101694915254237,0.2033898305084746
hc3_medicine_474_ai_0,hc3_medicine,ai,,242,12,20.166666666666668,0.49173553719008267,5.152892561983471,0.19008264462809918
hc3_medicine_475_human_0,hc3_medicine,human,,87,7,12.428571428571429,0.8275862068965517,5.264367816091954,0.16091954022988506
hc3_medicine_475_ai_0,hc3_medicine,ai,,209,10,20.9,0.5358851674641149,5.344497607655502,0.11483253588516747
hc3_medicine_476_human_0,hc3_medicine,human,,97,10,9.7,0.711340206185567,4.525773195876289,0.13402061855670103
hc3_medicine_476_ai_0,hc3_medicine,ai,,166,4,41.5,0.5662650602409639,4.481927710843373,0.08433734939759036
hc3_medicine_477_human_0,hc3_medicine,human,,87,8,10.875,0.8160919540229885,4.517241379310345,0.10344827586206896
hc3_medicine_477_ai_0,hc3_medicine,ai,,169,7,24.142857142857142,0.5621301775147929,5.023668639053255,0.11834319526627218
hc3_medicine_478_human_0,hc3_medicine,human,,82,8,10.25,0.8292682926829268,4.7926829268292686,0.15853658536585366
hc3_medicine_478_ai_0,hc3_medicine,ai,,238,15,15.866666666666667,0.5252100840336135,4.7100840336134455,0.13445378151260504
hc3_medicine_479_human_0,hc3_medicine,human,,54,6,9.0,0.9444444444444444,4.981481481481482,0.3148148148148148
hc3_medicine_479_ai_0,hc3_medicine,ai,,202,7,28.857142857142858,0.5693069306930693,4.514851485148514,0.08415841584158416
hc3_medicine_480_human_0,hc3_medicine,human,,34,2,17.0,0.8235294117647058,4.735294117647059,0.029411764705882353
hc3_medicine_480_ai_0,hc3_medicine,ai,,223,9,24.77777777777778,0.45739910313901344,4.860986547085202,0.11659192825112108
hc3_medicine_481_human_0,hc3_medicine,human,,76,8,9.5,0.7763157894736842,4.828947368421052,0.10526315789473684
hc3_medicine_481_ai_0,hc3_medicine,ai,,187,7,26.714285714285715,0.48128342245989303,4.737967914438503,0.13368983957219252
hc3_medicine_482_human_0,hc3_medicine,human,,131,10,13.1,0.6870229007633588,4.541984732824427,0.0916030534351145
hc3_medicine_482_ai_0,hc3_medicine,ai,,206,9,22.88888888888889,0.5388349514563107,4.956310679611651,0.07766990291262135
hc3_medicine_483_human_0,hc3_medicine,human,,139,12,11.583333333333334,0.7697841726618705,5.028776978417266,0.10071942446043165
hc3_medicine_483_ai_0,hc3_medicine,ai,,196,9,21.77777777777778,0.5612244897959183,5.025510204081633,0.11224489795918367
hc3_medicine_484_human_0,hc3_medicine,human,,31,3,10.333333333333334,0.9032258064516129,4.612903225806452,0.1935483870967742
hc3_medicine_484_ai_0,hc3_medicine,ai,,265,11,24.09090909090909,0.4339622641509434,4.867924528301887,0.12075471698113208
hc3_medicine_485_human_0,hc3_medicine,human,,65,4,16.25,0.8307692307692308,3.923076923076923,0.07692307692307693
hc3_medicine_485_ai_0,hc3_medicine,ai,,205,9,22.77777777777778,0.4975609756097561,4.931707317073171,0.13170731707317074
hc3_medicine_486_human_0,hc3_medicine,human,,38,4,9.5,0.7631578947368421,4.368421052631579,0.15789473684210525
hc3_medicine_486_ai_0,hc3_medicine,ai,,192,10,19.2,0.5416666666666666,5.1875,0.109375
hc3_medicine_487_human_0,hc3_medicine,human,,157,12,13.083333333333334,0.6305732484076433,5.025477707006369,0.14012738853503184
hc3_medicine_487_ai_0,hc3_medicine,ai,,141,5,28.2,0.5886524822695035,5.134751773049645,0.11347517730496454
hc3_medicine_488_human_0,hc3_medicine,human,,124,18,6.888888888888889,0.7338709677419355,4.193548387096774,0.25806451612903225
hc3_medicine_488_ai_0,hc3_medicine,ai,,336,16,21.0,0.5178571428571429,4.699404761904762,0.17857142857142858
hc3_medicine_489_human_0,hc3_medicine,human,,36,4,9.0,0.9166666666666666,4.5,0.16666666666666666
hc3_medicine_489_ai_0,hc3_medicine,ai,,103,5,20.6,0.5825242718446602,4.805825242718447,0.07766990291262135
hc3_medicine_490_human_0,hc3_medicine,human,,153,17,9.0,0.6078431372549019,4.359477124183006,0.13725490196078433
hc3_medicine_490_ai_0,hc3_medicine,ai,,123,7,17.571428571428573,0.5691056910569106,5.130081300813008,0.2682926829268293
hc3_medicine_491_human_0,hc3_medicine,human,,70,8,8.75,0.8571428571428571,5.514285714285714,0.21428571428571427
hc3_medicine_491_ai_0,hc3_medicine,ai,,146,8,18.25,0.547945205479452,5.164383561643835,0.17123287671232876
hc3_medicine_492_human_0,hc3_medicine,human,,21,2,10.5,0.9523809523809523,4.380952380952381,0.047619047619047616
hc3_medicine_492_ai_0,hc3_medicine,ai,,150,9,16.666666666666668,0.58,5.426666666666667,0.1
hc3_medicine_493_human_0,hc3_medicine,human,,146,12,12.166666666666666,0.6232876712328768,4.335616438356165,0.15753424657534246
hc3_medicine_493_ai_0,hc3_medicine,ai,,200,9,22.22222222222222,0.52,4.9,0.115
hc3_medicine_494_human_0,hc3_medicine,human,,39,2,19.5,0.8717948717948718,4.461538461538462,0.10256410256410256
hc3_medicine_494_ai_0,hc3_medicine,ai,,165,9,18.333333333333332,0.5878787878787879,4.290909090909091,0.12121212121212122
hc3_medicine_495_human_0,hc3_medicine,human,,94,11,8.545454545454545,0.7446808510638298,4.9787234042553195,0.13829787234042554
hc3_medicine_495_ai_0,hc3_medicine,ai,,181,9,20.11111111111111,0.5414364640883977,4.834254143646409,0.13812154696132597
hc3_medicine_496_human_0,hc3_medicine,human,,129,12,10.75,0.7131782945736435,4.922480620155039,0.11627906976744186
hc3_medicine_496_ai_0,hc3_medicine,ai,,240,8,30.0,0.5166666666666667,4.791666666666667,0.09166666666666666
hc3_medicine_497_human_0,hc3_medicine,human,,50,5,10.0,0.86,4.68,0.1
hc3_medicine_497_ai_0,hc3_medicine,ai,,265,11,24.09090909090909,0.49056603773584906,4.581132075471698,0.08679245283018867
